rating,director,release_year,listed_in,title,country,duration,type,Cluster
11,3392,0.29411764705882354,120,1457,29,183,0,2
11,3392,0.411764705882353,120,1458,29,182,0,2
8,424,1.0,336,7364,79,16,0,0
11,3392,0.3529411764705883,120,1459,29,181,0,2
11,3392,0.5294117647058825,120,1463,29,179,0,2
11,3392,0.5294117647058825,120,1462,29,179,0,2
11,3392,0.29411764705882354,120,1474,29,183,0,2
11,3392,0.5294117647058825,120,1473,29,180,0,2
11,3392,0.5294117647058825,120,1471,29,179,0,2
11,3392,0.47058823529411775,120,1464,29,183,0,2
11,3392,0.5294117647058825,120,1475,29,179,0,2
6,3066,0.823529411764706,102,2144,52,0,1,1
8,3066,0.823529411764706,398,2246,52,0,1,1
8,3066,0.823529411764706,252,2251,52,0,1,1
8,3066,0.7058823529411765,241,2381,52,0,1,1
6,3066,0.6470588235294118,384,2465,52,110,1,3
10,3906,0.6470588235294118,120,1460,51,180,0,2
11,546,0.6470588235294118,120,1476,51,177,0,2
10,387,0.8823529411764707,120,1467,51,178,0,2
11,3392,0.47058823529411775,120,1478,29,186,0,2
8,96,1.0,308,1696,48,219,0,2
6,3830,0.9411764705882354,331,6041,49,8,0,0
11,3392,0.411764705882353,120,1480,29,183,0,2
11,3392,0.411764705882353,120,1481,29,190,0,2
8,2916,0.9411764705882354,198,4586,80,5,0,0
11,3392,0.47058823529411775,120,1482,29,183,0,2
6,2530,0.8823529411764707,216,8417,18,210,0,2
6,23,1.0,328,7772,61,211,0,2
5,1146,1.0,0,1684,80,206,0,2
9,3066,0.7647058823529412,299,2494,52,0,1,1
6,3066,0.3529411764705883,411,2742,52,0,1,1
8,3066,0.7058823529411765,408,2879,52,110,1,3
6,3066,0.05882352941176472,288,2942,52,169,0,2
8,3066,0.823529411764706,104,3196,52,0,1,1
6,3066,0.823529411764706,377,3231,52,110,1,3
6,3066,0.7058823529411765,393,3822,52,0,1,1
11,3395,0.5882352941176472,120,1479,51,178,0,2
7,2336,1.0,67,8628,51,205,0,2
11,1938,1.0,120,8144,51,9,0,0
9,2192,0.9411764705882354,328,56,51,10,0,0
8,3921,1.0,331,1898,75,4,0,0
6,1370,1.0,290,4956,51,0,1,1
5,2485,0.0,216,3938,44,30,0,0
5,3929,0.7647058823529412,324,6879,80,214,0,2
4,837,0.7647058823529412,308,6915,80,8,0,0
4,535,0.411764705882353,336,7806,80,22,0,0
4,535,0.47058823529411775,336,7807,80,20,0,0
4,1022,0.3529411764705883,336,7808,80,31,0,0
4,780,0.29411764705882354,336,7809,80,40,0,0
4,683,0.23529411764705882,40,8193,80,29,0,0
9,1501,1.0,199,219,30,18,0,0
9,3066,0.5882352941176472,291,3843,52,0,1,1
11,3066,0.29411764705882354,120,3853,52,172,0,2
11,3066,0.3529411764705883,120,3859,52,172,0,2
6,3066,0.7058823529411765,411,3923,52,0,1,1
11,3066,0.8823529411764707,124,4106,52,182,0,2
8,3066,0.6470588235294118,398,4162,52,0,1,1
8,3066,0.7058823529411765,409,4208,52,0,1,1
9,3066,0.823529411764706,387,4366,52,0,1,1
6,3066,0.7058823529411765,392,4502,52,0,1,1
8,4242,0.0,185,1437,51,211,0,2
8,1340,1.0,282,2237,51,3,0,0
5,2395,1.0,353,2402,51,19,0,0
8,3066,1.0,233,3010,52,0,1,1
3,395,0.17647058823529416,133,6646,80,204,0,2
8,4219,0.8823529411764707,273,7931,80,216,0,2
8,3567,1.0,349,164,34,215,0,2
6,3066,0.823529411764706,411,4523,52,0,1,1
11,3066,0.0,421,4570,52,0,1,1
8,3817,0.8823529411764707,317,517,80,205,0,2
9,3066,0.6470588235294118,104,4675,52,0,1,1
6,3066,0.7647058823529412,401,4853,52,0,1,1
8,4372,0.9411764705882354,288,1174,80,213,0,2
5,3040,0.6470588235294118,20,514,80,216,0,2
8,3066,0.7058823529411765,104,5044,52,110,1,3
8,3066,0.823529411764706,294,5104,52,0,1,1
8,3066,0.7058823529411765,393,5116,52,0,1,1
11,3066,0.7058823529411765,422,5529,52,0,1,1
11,3066,0.7058823529411765,421,5535,52,0,1,1
11,3066,0.47058823529411775,421,5552,52,0,1,1
8,3066,0.7647058823529412,402,5649,52,0,1,1
6,3066,0.823529411764706,471,5650,52,0,1,1
6,144,1.0,328,4823,51,210,0,2
5,2985,1.0,20,2861,51,20,0,0
7,2277,1.0,469,4006,68,158,0,2
6,3066,0.47058823529411775,393,5671,52,0,1,1
3,1867,0.7058823529411765,132,5730,26,214,0,2
8,3066,0.6470588235294118,393,5757,52,0,1,1
8,3066,0.7647058823529412,243,5817,52,0,1,1
6,88,0.7647058823529412,216,744,39,7,0,0
9,3066,0.5882352941176472,291,6069,52,0,1,1
4,1510,0.7647058823529412,202,3121,80,217,0,2
4,3789,0.823529411764706,336,4562,80,211,0,2
6,3066,0.823529411764706,411,6662,52,0,1,1
5,471,0.6470588235294118,226,5883,80,9,0,0
4,656,0.5882352941176472,52,1217,20,210,0,2
8,3066,0.47058823529411775,411,6875,52,0,1,1
9,3066,0.6470588235294118,377,7244,52,0,1,1
8,3066,0.23529411764705882,233,7298,52,0,1,1
9,3066,0.8823529411764707,445,7323,52,0,1,1
6,3066,0.5294117647058825,243,7393,52,0,1,1
6,3066,0.5882352941176472,234,7995,52,0,1,1
8,3066,0.7058823529411765,384,8068,52,0,1,1
11,3066,0.5294117647058825,421,8347,52,110,1,3
6,3066,0.7647058823529412,411,8403,52,110,1,3
6,1275,0.9411764705882354,199,2438,51,8,0,0
8,1113,1.0,39,3182,51,4,0,0
6,431,1.0,512,4040,51,207,0,2
8,4217,0.8823529411764707,280,697,51,149,0,2
5,2395,1.0,344,2401,51,16,0,0
8,3830,0.9411764705882354,325,4358,49,8,0,0
6,2529,0.3529411764705883,328,6726,49,7,0,0
8,1741,1.0,243,7487,56,110,1,3
9,1028,1.0,120,5040,51,6,0,0
7,793,1.0,368,7940,1,212,0,2
8,4466,0.8823529411764707,325,195,20,215,0,2
6,1526,1.0,283,6105,51,18,0,0
10,958,1.0,120,242,51,38,0,0
6,1421,0.9411764705882354,511,2878,51,0,1,1
6,3681,1.0,392,3273,51,0,1,1
9,1584,0.9411764705882354,365,6709,51,48,0,0
8,1232,1.0,280,6256,51,217,0,2
6,2522,1.0,318,3278,51,216,0,2
6,116,0.8823529411764707,198,7825,51,3,0,0
8,2571,1.0,280,5590,51,3,0,0
8,3471,1.0,199,7211,51,5,0,0
9,104,1.0,140,1853,51,15,0,0
8,926,0.8823529411764707,469,7744,51,213,0,2
8,2127,0.7058823529411765,195,7785,51,213,0,2
8,3174,0.9411764705882354,325,1570,51,205,0,2
8,3087,1.0,52,4339,51,47,0,0
9,366,0.9411764705882354,325,7919,51,203,0,2
6,4290,0.8823529411764707,216,7955,51,11,0,0
6,1533,0.9411764705882354,325,2932,29,8,0,0
6,3400,0.47058823529411775,328,5789,29,21,0,0
8,4480,0.0,325,5814,18,31,0,0
9,3775,0.823529411764706,325,5859,42,4,0,0
7,3426,0.8823529411764707,325,6286,30,215,0,2
6,3322,0.823529411764706,199,8152,29,35,0,0
6,2968,0.0,325,8219,29,53,0,0
5,2395,1.0,353,2400,51,10,0,0
8,2999,0.9411764705882354,216,3109,51,214,0,2
8,4366,1.0,370,2956,29,45,0,0
4,2707,1.0,288,668,51,150,0,2
8,3415,0.9411764705882354,331,5733,49,45,0,0
5,566,0.5294117647058825,32,6392,68,33,0,0
6,2281,1.0,352,6808,68,21,0,0
4,2824,0.823529411764706,356,8593,1,3,0,0
5,1218,0.47058823529411775,0,114,80,20,0,0
5,4434,0.0,0,380,80,32,0,0
4,1793,0.0,20,676,80,214,0,2
4,1793,0.0,184,677,80,210,0,2
4,1793,0.0,28,678,80,215,0,2
5,3212,0.0,198,1154,80,67,0,0
6,745,1.0,52,2130,51,23,0,0
4,2748,0.0,20,1419,80,218,0,2
4,1328,0.0,64,1659,80,11,0,0
3,3017,0.0,124,1924,80,216,0,2
6,4336,0.8823529411764707,328,2103,83,22,0,0
8,2541,1.0,408,4453,61,0,1,1
4,1931,0.8823529411764707,199,2902,79,6,0,0
3,1987,0.23529411764705882,124,3875,80,214,0,2
3,1854,0.411764705882353,124,3876,80,213,0,2
4,1463,0.3529411764705883,202,4061,80,20,0,0
5,1372,0.8823529411764707,311,4446,79,27,0,0
4,3523,0.05882352941176472,336,4505,20,55,0,0
5,2663,0.0,15,4560,80,33,0,0
4,3215,0.0,60,4730,80,4,0,0
4,1371,0.7058823529411765,196,4742,80,23,0,0
5,1667,0.411764705882353,229,5069,80,12,0,0
5,1929,0.0,184,5090,80,207,0,2
4,814,0.823529411764706,336,5252,79,9,0,0
6,3896,1.0,5,4647,51,216,0,2
5,2679,0.0,344,5432,51,4,0,0
8,3904,0.9411764705882354,409,5642,51,0,1,1
7,1408,0.6470588235294118,441,2450,51,175,0,2
5,4268,0.8823529411764707,325,5777,79,4,0,0
4,1359,0.23529411764705882,336,6185,80,30,0,0
5,1890,0.3529411764705883,229,6242,80,9,0,0
3,764,0.0,124,6390,80,207,0,2
4,1683,0.29411764705882354,60,6502,80,35,0,0
3,3526,0.0,124,6583,22,203,0,2
5,2504,0.8823529411764707,198,6679,80,207,0,2
4,50,0.11764705882352944,29,6719,80,11,0,0
5,350,0.3529411764705883,343,6826,80,8,0,0
4,3572,0.8823529411764707,308,6880,80,42,0,0
5,978,0.0,512,7160,80,36,0,0
3,1957,0.0,8,7315,80,34,0,0
3,1957,0.0,11,7316,80,18,0,0
3,1957,0.0,137,7317,80,17,0,0
5,122,0.0,308,7398,79,39,0,0
5,4396,0.0,0,7418,80,3,0,0
4,3984,0.11764705882352944,325,7624,79,6,0,0
5,628,0.23529411764705882,358,7754,80,203,0,2
4,3276,0.0,0,7760,80,31,0,0
4,1300,0.3529411764705883,58,7786,80,6,0,0
5,2398,0.0,47,8263,80,28,0,0
5,2944,0.47058823529411775,47,8264,80,207,0,2
5,3186,0.29411764705882354,47,8265,80,212,0,2
8,3554,0.9411764705882354,331,8379,49,17,0,0
4,4362,0.0,337,8499,80,19,0,0
5,1478,0.0,335,8574,80,21,0,0
5,2678,0.8823529411764707,308,8631,80,15,0,0
8,2713,1.0,20,488,80,218,0,2
6,1708,0.9411764705882354,325,1927,51,218,0,2
5,2699,0.8823529411764707,512,4273,80,3,0,0
6,3872,0.9411764705882354,77,4018,51,0,1,1
8,2050,1.0,199,4665,51,210,0,2
8,1705,1.0,331,5579,51,212,0,2
8,1951,1.0,96,6434,79,0,1,1
6,447,0.9411764705882354,325,259,51,200,0,2
6,3005,0.8823529411764707,216,8418,51,210,0,2
5,271,0.47058823529411775,308,3797,80,217,0,2
8,3930,0.823529411764706,318,3409,51,192,0,2
6,319,0.8823529411764707,280,8620,20,201,0,2
8,453,0.3529411764705883,325,3033,40,4,0,0
4,2027,1.0,0,7265,80,12,0,0
8,3952,1.0,413,5736,51,0,1,1
5,2139,1.0,344,7697,80,205,0,2
6,2283,0.0,199,5267,49,186,0,2
6,1800,0.7058823529411765,325,5115,6,216,0,2
8,2283,0.0,199,5266,49,202,0,2
8,2567,1.0,218,7252,44,206,0,2
8,863,0.5882352941176472,199,6,59,32,0,0
8,863,0.7058823529411765,199,7,59,24,0,0
8,863,0.6470588235294118,366,4194,59,8,0,0
8,2282,1.0,229,2794,51,214,0,2
6,4288,1.0,280,4811,51,207,0,2
6,365,0.8823529411764707,328,1231,51,11,0,0
10,1290,0.9411764705882354,421,1578,70,110,1,3
6,3528,0.8823529411764707,263,5867,80,151,1,3
6,1665,0.9411764705882354,392,2641,51,0,1,1
6,4475,0.0,5,4652,51,27,0,0
6,4476,0.0,5,4649,51,42,0,0
8,4476,0.0,5,4650,51,50,0,0
8,3911,0.823529411764706,99,7923,79,0,1,1
8,2177,1.0,39,3490,29,71,0,0
4,3216,1.0,308,2393,80,16,0,0
6,2196,0.9411764705882354,219,3697,49,24,0,0
6,1606,1.0,393,7636,74,0,1,1
9,3944,0.8823529411764707,198,706,40,38,0,0
6,2475,1.0,199,415,30,4,0,0
6,3944,0.6470588235294118,325,932,73,26,0,0
8,349,0.9411764705882354,318,2363,55,4,0,0
6,2386,1.0,219,6666,68,6,0,0
8,2841,1.0,325,169,51,44,0,0
6,4476,0.0,3,4648,51,48,0,0
6,2209,1.0,52,5954,51,46,0,0
6,37,0.823529411764706,199,206,51,215,0,2
8,2612,0.8823529411764707,308,5779,10,216,0,2
5,1007,0.47058823529411775,198,6304,80,29,0,0
6,3759,1.0,392,4037,51,0,1,1
6,2733,0.8823529411764707,283,1004,22,207,0,2
8,2802,0.9411764705882354,39,6305,51,47,0,0
4,3472,0.7058823529411765,317,4240,80,218,0,2
8,3239,1.0,331,6151,34,24,0,0
8,1312,0.0,273,2339,80,7,0,0
5,928,0.5294117647058825,210,4066,80,4,0,0
6,3246,1.0,273,1047,51,219,0,2
5,2867,0.9411764705882354,0,5897,80,219,0,2
8,1029,0.05882352941176472,273,6332,80,202,0,2
7,2822,0.5882352941176472,445,6828,80,0,1,1
6,1870,1.0,273,7639,80,200,0,2
8,1909,0.5882352941176472,511,4536,80,0,1,1
8,1623,0.9411764705882354,273,5455,80,217,0,2
8,575,1.0,344,7062,80,207,0,2
9,3312,1.0,199,6057,29,18,0,0
3,2560,1.0,140,6345,80,15,0,0
8,1792,1.0,78,8121,55,0,1,1
3,746,1.0,124,8604,12,5,0,0
7,3066,1.0,421,5534,80,0,1,1
5,2828,0.5882352941176472,206,186,80,204,0,2
8,2351,0.47058823529411775,325,1080,40,211,0,2
8,460,1.0,325,1317,83,22,0,0
8,2646,0.5882352941176472,321,1680,10,219,0,2
7,1408,0.6470588235294118,441,2449,51,175,0,2
6,4122,0.8823529411764707,374,8290,78,193,0,2
8,2646,1.0,343,691,80,217,0,2
8,2230,0.5294117647058825,199,1658,49,9,0,0
8,4487,1.0,318,8073,44,217,0,2
4,2654,0.5882352941176472,28,8320,80,7,0,0
5,2719,0.823529411764706,317,224,79,15,0,0
8,3556,0.9411764705882354,328,6377,49,218,0,2
9,2023,1.0,273,1207,80,190,0,2
8,209,1.0,460,2405,79,110,1,3
6,737,1.0,511,5573,51,0,1,1
6,1796,1.0,219,8140,67,214,0,2
8,903,1.0,52,8659,70,17,0,0
8,150,1.0,469,399,44,161,0,2
8,1567,1.0,199,1800,71,16,0,0
7,134,0.9411764705882354,280,2579,0,172,0,2
6,2942,1.0,282,4898,78,188,0,2
8,3365,0.8823529411764707,331,7174,55,194,0,2
4,2349,0.9411764705882354,312,54,80,4,0,0
8,3028,0.47058823529411775,319,218,80,15,0,0
4,2406,0.0,0,510,80,214,0,2
8,1171,0.29411764705882354,212,549,80,186,0,2
4,3593,0.0,33,845,80,23,0,0
5,2350,0.0,336,1084,10,6,0,0
8,2377,1.0,218,1358,6,215,0,2
8,4163,0.411764705882353,198,1592,80,213,0,2
5,1104,0.5294117647058825,36,1651,80,4,0,0
5,290,0.0,0,1702,80,4,0,0
4,1539,0.0,512,2032,80,207,0,2
8,276,0.6470588235294118,273,2094,80,12,0,0
5,3469,0.23529411764705882,36,2413,80,7,0,0
3,3527,0.3529411764705883,202,2482,80,210,0,2
4,302,0.0,229,2495,80,12,0,0
6,4096,0.8823529411764707,199,2764,49,55,0,0
5,3790,0.411764705882353,269,3156,80,206,0,2
4,1882,0.0,308,3253,80,41,0,0
5,4158,0.0,198,4197,80,12,0,0
4,827,0.0,342,4588,80,42,0,0
6,425,0.47058823529411775,319,4735,80,203,0,2
5,2795,0.411764705882353,42,5012,80,7,0,0
5,1725,0.29411764705882354,0,5049,22,219,0,2
9,4106,0.11764705882352944,89,5282,36,0,1,1
5,2840,0.11764705882352944,358,5514,10,213,0,2
8,2854,0.6470588235294118,326,7173,51,9,0,0
5,1104,0.5882352941176472,0,6388,80,218,0,2
4,4208,0.0,20,6517,80,4,0,0
3,4396,0.0,16,6568,80,214,0,2
5,1099,0.0,0,6680,80,219,0,2
6,1585,0.7647058823529412,39,6190,51,115,0,0
3,120,0.0,229,7151,80,11,0,0
4,4084,0.05882352941176472,512,7290,79,35,0,0
4,2459,0.6470588235294118,198,7467,80,7,0,0
10,3991,1.0,120,6628,80,131,0,2
9,1585,0.7647058823529412,39,6191,51,120,0,0
4,465,0.0,202,7489,80,34,0,0
3,827,0.0,14,7559,80,45,0,0
6,1155,1.0,216,5214,49,6,0,0
5,2832,0.823529411764706,339,7856,79,217,0,2
5,1186,0.8823529411764707,344,7869,80,206,0,2
8,3250,0.8823529411764707,198,7916,80,217,0,2
5,1414,0.823529411764706,512,8476,80,217,0,2
11,2248,1.0,124,2019,51,206,0,2
8,555,1.0,469,1113,80,206,0,2
4,980,0.7058823529411765,308,1635,80,217,0,2
8,2075,1.0,294,7380,51,110,1,3
6,1382,1.0,404,8627,51,0,1,1
9,2111,1.0,138,1104,80,217,0,2
8,3225,1.0,352,2694,75,23,0,0
6,4001,0.5882352941176472,331,221,49,15,0,0
8,3139,1.0,469,6444,0,186,0,2
8,3944,0.823529411764706,318,7042,73,211,0,2
8,2415,1.0,330,771,34,212,0,2
8,3436,1.0,39,2656,51,27,0,0
8,931,1.0,280,4941,51,189,0,2
3,4187,0.6470588235294118,132,3120,80,214,0,2
6,4377,1.0,327,140,29,40,0,0
5,4496,1.0,44,627,80,58,0,0
6,172,1.0,331,5298,20,5,0,0
6,2897,0.29411764705882354,318,120,18,219,0,2
6,239,0.411764705882353,325,645,18,212,0,2
8,797,0.9411764705882354,281,2965,1,211,0,2
3,3559,0.411764705882353,124,6490,80,206,0,2
5,960,0.5882352941176472,36,5988,80,12,0,0
5,1223,0.7647058823529412,512,6380,80,212,0,2
4,1726,0.0,273,7354,80,205,0,2
6,2881,0.11764705882352944,331,6740,29,21,0,0
8,2521,0.9411764705882354,328,4225,55,21,0,0
6,1728,1.0,273,524,80,4,0,0
6,2151,1.0,199,6060,29,50,0,0
5,1681,0.7058823529411765,322,6371,80,207,0,2
8,3035,1.0,318,373,29,199,0,2
8,4291,0.9411764705882354,325,6554,51,10,0,0
11,3321,1.0,124,4107,51,159,0,2
8,3328,1.0,211,1551,29,219,0,2
8,688,1.0,331,2419,5,10,0,0
8,920,1.0,497,2897,80,0,1,1
6,4307,0.9411764705882354,418,7511,51,0,1,1
8,1108,1.0,331,3241,67,10,0,0
11,586,1.0,124,3638,43,210,0,2
6,69,0.9411764705882354,282,8439,51,179,0,2
8,2397,0.823529411764706,199,6696,10,7,0,0
8,924,0.9411764705882354,352,7753,2,3,0,0
5,1926,1.0,343,7880,80,5,0,0
5,2726,0.0,360,3989,79,8,0,0
8,63,0.823529411764706,318,8066,29,10,0,0
8,1010,1.0,318,1796,44,219,0,2
6,649,1.0,392,8307,51,0,1,1
8,3414,0.9411764705882354,325,3317,70,24,0,0
6,3725,0.9411764705882354,199,1878,51,33,0,0
9,4079,0.8823529411764707,362,1873,80,204,0,2
8,2668,1.0,331,4997,29,29,0,0
5,462,0.7647058823529412,0,6365,80,215,0,2
6,4504,1.0,39,6618,12,7,0,0
8,4491,0.0,325,2973,76,23,0,0
8,3850,0.9411764705882354,273,3335,80,203,0,2
6,1666,1.0,318,4584,29,218,0,2
8,340,1.0,308,4682,80,219,0,2
11,4347,0.7647058823529412,432,5987,29,110,1,3
9,3960,0.9411764705882354,328,7991,29,10,0,0
8,1845,0.7647058823529412,273,8280,79,217,0,2
8,2096,0.9411764705882354,331,550,22,17,0,0
6,3066,1.0,290,4676,80,0,1,1
5,3032,0.5294117647058825,0,1864,80,23,0,0
8,1100,0.8823529411764707,274,2532,80,12,0,0
5,3590,0.7647058823529412,44,1862,51,219,0,2
8,2072,1.0,233,7727,80,0,1,1
8,1122,0.823529411764706,324,6990,80,12,0,0
3,3799,0.9411764705882354,124,432,80,206,0,2
5,4386,0.11764705882352944,36,667,80,217,0,2
4,3558,0.0,63,939,80,217,0,2
5,4208,0.3529411764705883,20,2118,80,215,0,2
4,1036,0.05882352941176472,184,2601,80,211,0,2
5,3194,0.3529411764705883,0,2837,79,20,0,0
0,2359,0.29411764705882354,137,2884,79,213,0,2
5,2135,0.823529411764706,317,3470,79,12,0,0
3,1200,0.47058823529411775,124,4300,80,216,0,2
5,827,0.0,343,4905,80,47,0,0
4,1831,0.23529411764705882,42,5011,80,18,0,0
8,712,0.823529411764706,0,5969,12,214,0,2
8,3971,0.9411764705882354,325,6343,79,207,0,2
4,3606,0.0,60,6512,80,28,0,0
4,2252,0.29411764705882354,343,6521,80,34,0,0
6,324,0.823529411764706,184,6672,80,214,0,2
4,760,0.411764705882353,60,7037,80,207,0,2
4,3251,0.29411764705882354,329,7434,80,45,0,0
5,3597,0.0,229,7768,80,207,0,2
5,2031,0.0,20,7865,80,219,0,2
5,851,0.7058823529411765,343,7866,80,213,0,2
9,3304,0.823529411764706,124,7900,10,203,0,2
5,269,0.0,0,8248,20,5,0,0
11,4046,0.7647058823529412,124,4749,29,194,0,2
5,2260,0.23529411764705882,214,8732,80,4,0,0
8,696,1.0,318,7078,29,35,0,0
5,1940,0.823529411764706,344,7755,80,203,0,2
8,3117,1.0,240,7284,70,0,1,1
8,3227,1.0,216,2687,6,215,0,2
5,1993,0.5882352941176472,308,671,80,28,0,0
4,2030,0.411764705882353,60,844,80,21,0,0
5,2603,0.823529411764706,512,950,70,211,0,2
9,3742,0.9411764705882354,325,5206,29,59,0,0
3,2874,1.0,124,7494,51,19,0,0
8,3557,1.0,358,7929,51,28,0,0
6,4262,0.8823529411764707,325,6182,51,18,0,0
6,3809,0.8823529411764707,318,5714,29,18,0,0
8,3512,0.8823529411764707,216,4009,51,6,0,0
6,3131,0.7647058823529412,216,519,76,34,0,0
6,2757,0.7058823529411765,216,1896,76,4,0,0
8,1506,0.5882352941176472,219,1912,76,5,0,0
8,3815,0.5294117647058825,216,2134,76,5,0,0
8,3814,0.6470588235294118,216,2133,76,10,0,0
8,4526,0.0,25,2609,76,30,0,0
6,4527,0.6470588235294118,199,2979,76,218,0,2
8,179,1.0,282,3040,70,215,0,2
8,638,0.6470588235294118,216,3706,76,4,0,0
8,2340,0.6470588235294118,219,3836,76,7,0,0
6,2340,0.7058823529411765,219,3837,76,7,0,0
6,2299,1.0,392,4039,75,0,1,1
8,483,0.7647058823529412,216,4891,76,16,0,0
8,1506,0.6470588235294118,216,5053,76,5,0,0
7,2677,0.9411764705882354,318,5217,18,61,0,0
7,2510,0.9411764705882354,365,5426,51,168,0,2
8,80,0.9411764705882354,52,8582,29,33,0,0
6,2196,0.9411764705882354,328,7939,49,27,0,0
8,4492,0.0,199,8375,76,9,0,0
8,4099,1.0,352,2877,36,21,0,0
11,4046,0.823529411764706,124,4746,29,198,0,2
10,4046,0.7647058823529412,124,4751,29,199,0,2
8,1921,1.0,331,6552,22,21,0,0
6,866,0.6470588235294118,331,5173,10,204,0,2
8,1419,1.0,216,6764,44,217,0,2
10,4046,0.8823529411764707,120,4748,29,202,0,2
11,114,0.9411764705882354,120,5936,51,205,0,2
5,1972,0.7058823529411765,512,4633,20,41,0,0
6,3066,1.0,280,6118,29,172,0,2
5,1148,0.0,308,507,80,33,0,0
8,29,0.411764705882353,25,1910,29,4,0,0
8,2287,0.3529411764705883,325,1961,29,5,0,0
6,19,0.23529411764705882,218,3474,29,57,0,0
3,402,0.0,327,3956,29,123,0,0
6,3769,0.0,280,4309,29,51,0,0
8,367,0.3529411764705883,198,5407,29,12,0,0
3,6,0.17647058823529416,325,6695,29,75,0,0
8,3856,1.0,318,389,29,52,0,0
11,3646,1.0,130,626,80,213,0,2
10,679,1.0,120,805,80,175,0,2
5,1486,0.6470588235294118,355,1733,10,24,0,0
8,4245,0.5294117647058825,325,2014,80,216,0,2
8,2521,0.9411764705882354,126,2527,55,21,0,0
6,3966,0.9411764705882354,328,3403,22,5,0,0
5,3617,0.5294117647058825,39,5955,79,30,0,0
5,2131,0.9411764705882354,512,6683,80,5,0,0
4,3036,0.7647058823529412,308,7906,16,34,0,0
6,2630,0.7647058823529412,60,7990,80,206,0,2
6,4119,1.0,199,8174,29,9,0,0
8,4095,0.9411764705882354,287,1821,80,180,0,2
8,2207,0.7058823529411765,4,2611,36,216,0,2
9,1446,0.8823529411764707,290,2653,80,0,1,1
6,2775,0.8823529411764707,512,5233,80,206,0,2
8,3651,1.0,326,5844,36,53,0,0
5,3212,0.47058823529411775,317,7457,80,46,0,0
8,3110,0.5882352941176472,287,7986,80,191,0,2
5,2492,0.0,267,8758,80,6,0,0
8,730,1.0,331,7728,12,39,0,0
8,3177,0.9411764705882354,416,7818,75,0,1,1
6,69,0.9411764705882354,282,8440,51,187,0,2
6,634,0.9411764705882354,328,8300,29,55,0,0
9,2924,1.0,290,4864,80,0,1,1
11,4046,0.7647058823529412,147,4750,29,202,0,2
6,4506,1.0,5,5017,12,23,0,0
11,4046,0.823529411764706,130,4753,29,193,0,2
11,4046,0.823529411764706,147,4747,29,204,0,2
5,1738,0.9411764705882354,184,7743,80,5,0,0
11,4046,0.8823529411764707,120,4755,29,195,0,2
8,3164,1.0,325,5036,68,41,0,0
8,944,0.7058823529411765,331,5160,49,11,0,0
6,1533,1.0,208,5915,29,42,0,0
4,491,1.0,20,7963,80,10,0,0
8,4266,1.0,308,8201,80,143,0,2
9,308,0.9411764705882354,328,6549,30,194,0,2
11,4046,0.823529411764706,120,6259,29,198,0,2
11,4046,0.8823529411764707,120,6260,29,199,0,2
10,4046,0.7647058823529412,120,6261,29,194,0,2
11,4009,1.0,124,7361,51,212,0,2
8,3839,0.9411764705882354,273,1620,80,204,0,2
6,2519,1.0,199,4368,29,50,0,0
8,1190,0.9411764705882354,325,7131,9,53,0,0
8,574,0.9411764705882354,358,8507,80,206,0,2
3,651,0.5294117647058825,132,2273,80,207,0,2
4,4006,0.11764705882352944,184,314,80,213,0,2
5,4447,0.823529411764706,39,381,12,217,0,2
10,4359,0.47058823529411775,126,525,80,214,0,2
5,3506,1.0,317,1654,79,17,0,0
5,3184,0.8823529411764707,0,1738,80,3,0,0
8,451,0.823529411764706,311,2751,49,27,0,0
8,2969,1.0,374,3440,29,211,0,2
8,370,1.0,219,3647,47,218,0,2
8,4090,1.0,325,4304,20,18,0,0
4,3021,0.23529411764705882,229,8580,80,218,0,2
3,170,0.7647058823529412,124,8624,80,211,0,2
4,3606,0.29411764705882354,60,60,80,70,0,0
4,3398,0.29411764705882354,199,83,29,77,0,0
9,3390,0.47058823529411775,221,2417,29,42,0,0
9,2435,0.8823529411764707,280,3298,40,191,0,2
4,1732,0.3529411764705883,358,3391,80,6,0,0
5,986,0.6470588235294118,44,3405,80,210,0,2
4,4103,0.7058823529411765,60,3814,36,21,0,0
4,3549,0.0,229,4010,80,216,0,2
6,4035,0.9411764705882354,325,4302,29,28,0,0
5,3513,0.0,0,4472,80,4,0,0
0,1407,0.0,182,4841,80,88,0,0
5,4250,0.7647058823529412,52,5971,80,207,0,2
6,1585,0.7647058823529412,39,6188,51,97,0,0
6,1585,0.7647058823529412,39,6189,36,96,0,0
6,1585,0.7647058823529412,39,6192,51,98,0,0
5,1104,0.7058823529411765,0,6387,80,219,0,2
5,3882,0.7647058823529412,60,6516,80,206,0,2
4,1969,0.3529411764705883,0,6708,80,10,0,0
6,1530,1.0,328,6783,30,19,0,0
9,476,0.8823529411764707,53,7335,18,216,0,2
5,3613,0.0,318,7585,79,59,0,0
4,2998,0.29411764705882354,358,7748,80,5,0,0
5,2763,0.0,0,8273,80,201,0,2
6,485,0.7058823529411765,331,8443,29,218,0,2
8,3866,0.7647058823529412,273,8548,80,201,0,2
4,3274,0.23529411764705882,229,8678,80,7,0,0
4,2098,0.823529411764706,308,655,32,16,0,0
6,71,1.0,386,2969,80,0,1,1
8,2049,0.9411764705882354,283,5091,79,218,0,2
9,2036,1.0,273,126,80,213,0,2
10,552,1.0,120,5130,12,189,0,2
